Nro. Pedido;Clase Pedido;Fecha Pedido;Proveedor;Centro;Material;Comprador;Cantidad;Importe;Fecha Entrega;Fecha Entrega real;Cond. Pago;Estrategia;Fecha Devolucion;Motivo;Nro. SolPed
4500007463;COM2;7/1/2016;1000;CEN3;1000003;COMP01;4335;$ 902.967;2/2/2016;31/1/2016;CP02;AA04;;;10007463
4500007464;COM2;12/11/2017;1007;CEN2;1000005;COMP04;1367;$ 761.927;25/11/2017;28/11/2017;CP03;AA02;;;10007464
4500007465;COM1;1/7/2017;1007;CEN2;1000002;COMP05;4029;$ 154.609;4/8/2017;23/7/2017;CP04;AA01;;;10007465
4500007466;COM2;5/5/2016;1001;CEN3;1000005;COMP01;2217;$ 359.093;8/5/2016;15/5/2016;CP03;AA03;;;10007466
4500007467;COM3;21/10/2017;1003;CEN1;1000006;COMP02;250;$ 246.636;;;CP02;AA02;;;10007467
4500007468;COM3;30/8/2017;1003;CEN1;1000005;COMP01;188;$ 143.618;8/9/2017;15/9/2017;CP02;AA01;;;10007468
4500007469;COM1;18/7/2016;1008;CEN1;1000003;COMP02;1785;$ 107.941;5/8/2016;2/8/2016;CP01;AA01;;;10007469
4500007470;COM3;26/12/2017;1007;CEN2;1000004;COMP02;4981;$ 250.397;19/1/2018;22/1/2018;CP02;AA02;;;10007470
4500007471;COM2;3/12/2017;1001;CEN2;1000005;COMP02;878;$ 700.339;7/12/2017;24/11/2017;CP01;AA01;;;10007471
4500007472;COM1;24/1/2017;1008;CEN3;1000005;COMP02;1171;$ 261.859;2/2/2017;18/2/2017;CP03;;;;10007472
4500007473;COM2;23/4/2017;1001;CEN2;1000004;COMP03;4442;$ 615.382;28/4/2017;11/4/2017;CP03;AA03;13/4/2017;ENVA;10007473
4500007474;COM3;26/4/2016;1010;CEN2;1000004;COMP04;4681;$ 127.000;;;CP01;AA04;;;10007474
4500007475;COM1;27/6/2017;1009;CEN2;1000004;COMP05;4040;$ 68.753;27/7/2017;13/7/2017;CP02;AA04;;;10007475
4500007476;COM1;11/4/2017;1006;CEN1;1000002;COMP05;3387;$ 886.576;2/6/2017;29/6/2017;CP03;AA02;;;10007476
4500007477;COM1;5/5/2017;1010;CEN2;1000006;COMP02;5478;$ 914.235;19/5/2017;8/5/2017;CP04;AA02;;;10007477
4500007478;COM3;7/10/2017;1009;CEN3;1000005;COMP04;4186;$ 287.308;14/10/2017;28/10/2017;CP01;AA01;;;10007478
4500007479;COM3;30/4/2017;1002;CEN1;1000005;COMP01;2963;$ 156.398;7/5/2017;19/4/2017;CP01;AA02;;;10007479
4500007480;COM3;30/11/2016;1009;CEN1;1000003;COMP02;789;$ 381.456;7/2/2017;8/2/2017;CP02;AA01;;;10007480
4500007481;COM1;23/3/2016;1006;CEN2;1000003;COMP05;5526;$ 504.304;;;CP04;AA02;;;10007481
4500007482;COM2;13/9/2017;1009;CEN2;1000001;COMP02;3016;$ 656.623;20/12/2017;24/12/2017;CP02;AA04;;;10007482
4500007483;COM3;23/5/2016;1003;CEN1;1000001;COMP03;1781;$ 611.247;14/7/2016;23/6/2016;CP03;AA04;;;10007483
4500007484;COM1;10/10/2016;1010;CEN2;1000005;COMP02;3424;$ 155.852;9/11/2016;10/11/2016;CP04;AA04;;;10007484
4500007485;COM3;14/7/2016;1006;CEN2;1000003;COMP02;590;$ 178.586;19/7/2016;18/7/2016;CP02;AA04;;;10007485
4500007486;COM1;19/4/2017;1010;CEN2;1000002;COMP05;3691;$ 212.825;21/4/2017;25/4/2017;CP03;AA02;28/4/2017;ENVA;10007486
4500007487;COM1;20/7/2016;1007;CEN2;1000004;COMP04;4401;$ 693.376;31/8/2016;24/8/2016;CP01;AA03;;;10007487
4500007488;COM3;17/11/2016;1008;CEN3;1000006;COMP04;2348;$ 248.466;;;CP01;AA02;;;10007488
4500007489;COM2;3/11/2017;1000;CEN3;1000006;COMP05;4872;$ 396.844;25/11/2017;22/11/2017;CP04;AA02;;;10007489
4500007490;COM3;9/3/2017;1000;CEN2;1000003;COMP04;1328;$ 646.591;21/3/2017;12/4/2017;CP03;AA03;;;10007490
4500007491;COM2;11/11/2016;1008;CEN2;1000006;COMP04;2474;$ 76.557;24/11/2016;10/11/2016;CP01;AA01;;;10007491
4500007492;COM1;19/5/2016;1009;CEN1;1000006;COMP05;4273;$ 636.565;17/6/2016;6/7/2016;CP04;AA04;;;10007492
4500007493;COM1;31/3/2017;1006;CEN3;1000001;COMP02;1939;$ 276.583;31/5/2017;30/5/2017;CP01;AA03;;;10007493
4500007494;COM1;1/1/2016;1002;CEN3;1000001;COMP01;5282;$ 31.193;25/3/2016;27/3/2016;CP04;AA01;;;10007494
4500007495;COM2;31/1/2017;1000;CEN2;1000001;COMP01;1894;$ 495.588;;;CP02;AA04;;;10007495
4500007496;COM1;7/2/2017;1001;CEN3;1000001;COMP04;3348;$ 377.786;15/3/2017;31/3/2017;CP03;AA02;;;10007496
4500007497;COM1;10/9/2016;1006;CEN3;1000003;COMP02;483;$ 335.367;11/9/2016;28/8/2016;CP03;AA01;;;10007497
4500007498;COM2;22/6/2017;1010;CEN1;1000002;COMP03;2950;$ 445.698;5/8/2017;14/8/2017;CP01;AA03;;;10007498
4500007499;COM2;3/11/2016;1006;CEN1;1000002;COMP01;1358;$ 664.503;10/11/2016;2/11/2016;CP01;AA01;4/11/2016;PLAZ;10007499
4500007500;COM1;4/7/2016;1002;CEN2;1000005;COMP01;444;$ 452.937;12/7/2016;13/7/2016;CP03;AA02;;;10007500
4500007501;COM3;5/6/2017;1006;CEN3;1000006;COMP04;549;$ 810.261;14/6/2017;29/5/2017;CP04;AA03;;;10007501
4500007502;COM2;9/12/2017;1006;CEN2;1000004;COMP01;47;$ 398.560;;;CP01;AA01;;;10007502
4500007503;COM2;19/1/2017;1009;CEN3;1000006;COMP05;3193;$ 234.218;12/2/2017;10/2/2017;CP03;AA03;;;10007503
4500007504;COM1;13/1/2017;1006;CEN2;1000001;COMP02;3027;$ 991.284;21/1/2017;25/1/2017;CP03;AA01;;;10007504
4500007505;COM1;11/5/2017;1009;CEN1;1000006;COMP03;3669;$ 338.366;6/7/2017;4/7/2017;CP04;AA03;;;10007505
4500007506;COM1;29/5/2017;1000;CEN1;1000004;COMP04;5300;$ 29.488;18/6/2017;19/6/2017;CP04;AA03;;;10007506
4500007507;COM3;28/8/2017;1000;CEN1;1000003;COMP01;4256;$ 701.578;25/9/2017;23/9/2017;CP04;AA03;;;10007507
4500007508;COM3;12/11/2016;1004;CEN1;1000001;COMP04;5525;$ 54.762;18/11/2016;23/11/2016;CP04;AA01;;;10007508
4500007509;COM3;23/12/2017;1000;CEN1;1000006;COMP02;2459;$ 702.096;;;CP01;AA04;;;10007509
4500007510;COM3;31/5/2017;1003;CEN2;1000001;COMP04;1785;$ 432.623;7/6/2017;9/6/2017;CP02;AA01;;;10007510
4500007511;COM1;18/4/2016;1001;CEN1;1000006;COMP05;5476;$ 216.139;4/6/2016;16/5/2016;CP03;AA03;;;10007511
4500007512;COM3;17/2/2016;1009;CEN2;1000003;COMP04;5512;$ 155.311;16/4/2016;23/4/2016;CP03;AA02;26/4/2016;CALI;10007512
4500007513;COM1;25/6/2017;1007;CEN2;1000002;COMP03;1345;$ 701.117;9/7/2017;26/6/2017;CP02;AA02;;;10007513
4500007514;COM3;24/7/2016;1005;CEN2;1000004;COMP01;307;$ 420.061;28/9/2016;1/10/2016;CP01;;;;10007514
4500007515;COM1;5/11/2017;1001;CEN3;1000001;COMP04;5301;$ 380.390;15/11/2017;13/11/2017;CP03;AA04;;;10007515
4500007516;COM3;27/6/2016;1006;CEN2;1000004;COMP01;2827;$ 377.759;;;CP01;AA04;;;10007516
4500007517;COM3;28/8/2017;1003;CEN1;1000001;COMP02;1643;$ 467.247;19/9/2017;1/9/2017;CP02;AA03;;;10007517
4500007518;COM3;14/10/2016;1008;CEN3;1000003;COMP01;5510;$ 22.238;22/10/2016;26/10/2016;CP04;AA01;;;10007518
4500007519;COM2;3/7/2017;1000;CEN1;1000002;COMP03;2316;$ 341.953;8/7/2017;24/6/2017;CP01;AA01;;;10007519
4500007520;COM3;3/1/2017;1001;CEN3;1000005;COMP03;3416;$ 252.544;28/1/2017;30/1/2017;CP04;AA01;;;10007520
4500007521;COM1;18/11/2016;1005;CEN1;1000006;COMP01;2710;$ 973.213;2/1/2017;24/12/2016;CP02;AA01;;;10007521
4500007522;COM3;25/11/2016;1008;CEN1;1000004;COMP01;2233;$ 353.643;29/1/2017;1/2/2017;CP01;AA02;;;10007522
4500007523;COM3;7/7/2017;1010;CEN3;1000002;COMP02;43;$ 296.929;;;CP01;AA04;;;10007523
4500007524;COM2;7/5/2017;1002;CEN3;1000004;COMP05;4440;$ 323.557;21/5/2017;23/5/2017;CP02;AA02;;;10007524
4500007525;COM1;25/6/2017;1008;CEN3;1000003;COMP04;4893;$ 826.835;8/8/2017;6/8/2017;CP03;AA03;12/8/2017;PLAZ;10007525
4500007526;COM1;24/6/2016;1001;CEN3;1000005;COMP04;2275;$ 200.452;31/8/2016;15/9/2016;CP01;;;;10007526
4500007527;COM2;5/10/2017;1006;CEN3;1000004;COMP01;1861;$ 708.947;3/11/2017;16/10/2017;CP04;AA01;;;10007527
4500007528;COM2;11/11/2016;1006;CEN1;1000003;COMP01;4927;$ 261.615;2/12/2016;27/12/2016;CP04;AA01;;;10007528
4500007529;COM1;15/1/2017;1000;CEN3;1000005;COMP01;2141;$ 152.691;19/1/2017;16/1/2017;CP01;AA03;;;10007529
4500007530;COM3;24/8/2017;1006;CEN2;1000004;COMP03;2921;$ 672.339;;;CP03;;;;10007530
4500007531;COM1;17/10/2017;1003;CEN3;1000002;COMP03;764;$ 532.474;30/10/2017;12/10/2017;CP04;AA04;;;10007531
4500007532;COM1;6/9/2017;1004;CEN1;1000001;COMP03;4647;$ 566.533;3/10/2017;8/10/2017;CP03;AA04;;;10007532
4500007533;COM2;2/6/2016;1007;CEN1;1000006;COMP02;106;$ 731.078;5/6/2016;13/5/2016;CP03;AA03;;;10007533
4500007534;COM3;26/10/2016;1006;CEN3;1000004;COMP04;2824;$ 951.854;13/12/2016;17/12/2016;CP02;AA04;;;10007534
4500007535;COM2;9/3/2016;1004;CEN1;1000006;COMP02;818;$ 883.942;10/5/2016;25/4/2016;CP02;AA03;;;10007535
4500007536;COM2;25/2/2016;1003;CEN3;1000003;COMP04;2153;$ 31.442;5/4/2016;7/4/2016;CP03;AA04;;;10007536
4500007537;COM1;30/11/2017;1001;CEN3;1000001;COMP02;3461;$ 363.696;;;CP02;AA02;;;10007537
4500007538;COM1;27/10/2017;1003;CEN3;1000002;COMP02;5525;$ 542.260;7/11/2017;25/11/2017;CP01;AA03;27/11/2017;ENVA;10007538
4500007539;COM1;3/1/2016;1008;CEN1;1000006;COMP02;3724;$ 952.301;21/2/2016;13/2/2016;CP01;AA03;;;10007539
4500007540;COM2;1/6/2016;1008;CEN2;1000001;COMP05;5225;$ 975.081;6/6/2016;20/6/2016;CP03;AA01;;;10007540
4500007541;COM1;29/6/2017;1002;CEN2;1000002;COMP03;4788;$ 254.063;23/8/2017;20/8/2017;CP04;AA02;;;10007541
4500007542;COM2;18/11/2016;1005;CEN1;1000002;COMP01;4433;$ 125.832;5/12/2016;11/12/2016;CP01;AA02;;;10007542
4500007543;COM1;30/5/2017;1001;CEN1;1000002;COMP04;2382;$ 857.572;25/6/2017;23/6/2017;CP04;AA03;;;10007543
4500007544;COM2;15/7/2017;1009;CEN3;1000002;COMP05;3840;$ 998.887;;;CP02;AA01;;;10007544
4500007545;COM3;10/7/2017;1000;CEN1;1000003;COMP04;1229;$ 947.168;23/7/2017;22/7/2017;CP01;AA04;;;10007545
4500007546;COM1;28/7/2016;1009;CEN2;1000003;COMP03;480;$ 695.519;15/9/2016;21/9/2016;CP04;AA02;;;10007546
4500007547;COM1;6/5/2016;1003;CEN2;1000006;COMP02;2743;$ 99.710;4/6/2016;31/5/2016;CP01;AA01;;;10007547
4500007548;COM1;31/1/2017;1005;CEN2;1000003;COMP04;4599;$ 91.115;2/2/2017;23/2/2017;CP01;AA04;;;10007548
4500007549;COM1;26/3/2016;1005;CEN3;1000001;COMP04;1654;$ 852.747;5/4/2016;1/4/2016;CP01;AA04;;;10007549
4500007550;COM3;20/11/2016;1007;CEN1;1000004;COMP01;1761;$ 818.875;5/12/2016;24/12/2016;CP02;AA02;;;10007550
4500007551;COM1;13/5/2017;1010;CEN1;1000002;COMP01;1598;$ 687.879;;;CP04;AA01;;;10007551
4500007552;COM2;24/9/2017;1002;CEN1;1000002;COMP01;2505;$ 892.740;15/11/2017;27/11/2017;CP03;;;;10007552
4500007553;COM2;4/1/2017;1003;CEN3;1000006;COMP02;2577;$ 728.091;6/1/2017;26/12/2016;CP01;AA03;;;10007553
4500007554;COM1;5/6/2017;1004;CEN2;1000003;COMP05;3356;$ 42.704;26/6/2017;29/6/2017;CP04;AA04;;;10007554
4500007555;COM2;14/10/2016;1000;CEN3;1000001;COMP05;3483;$ 619.241;1/12/2016;18/11/2016;CP03;AA03;;;10007555
4500007556;COM1;8/6/2017;1005;CEN3;1000001;COMP01;5117;$ 958.771;5/7/2017;7/7/2017;CP01;AA03;;;10007556
4500007557;COM3;26/1/2016;1007;CEN1;1000003;COMP02;5525;$ 237.815;19/2/2016;5/2/2016;CP01;AA01;;;10007557
4500007558;COM2;10/1/2016;1001;CEN2;1000002;COMP02;843;$ 616.691;;;CP03;AA04;;;10007558
4500007559;COM3;15/7/2017;1010;CEN1;1000002;COMP05;2387;$ 378.586;12/9/2017;11/9/2017;CP02;AA02;;;10007559
4500007560;COM1;5/3/2017;1005;CEN2;1000001;COMP04;745;$ 859.478;29/3/2017;17/4/2017;CP01;AA04;;;10007560
4500007561;COM3;11/4/2016;1002;CEN3;1000002;COMP03;1746;$ 564.818;25/4/2016;6/4/2016;CP03;AA04;;;10007561
4500007562;COM2;7/3/2017;1008;CEN1;1000006;COMP02;1936;$ 435.683;23/3/2017;29/3/2017;CP03;AA04;;;10007562
4500007563;COM3;14/5/2017;1008;CEN1;1000002;COMP03;4286;$ 531.558;4/6/2017;24/5/2017;CP02;AA03;;;10007563
4500007564;COM2;4/8/2016;1004;CEN3;1000005;COMP02;4856;$ 653.261;6/10/2016;30/10/2016;CP04;AA02;31/10/2016;CANT;10007564
4500007565;COM1;8/8/2016;1002;CEN1;1000001;COMP03;2197;$ 10.435;;;CP02;AA03;;;10007565
4500007566;COM3;29/6/2016;1006;CEN3;1000002;COMP01;1060;$ 12.522;28/7/2016;3/8/2016;CP03;AA01;;;10007566
4500007567;COM2;19/7/2016;1003;CEN2;1000004;COMP05;5651;$ 396.480;27/9/2016;26/9/2016;CP04;AA03;;;10007567
4500007568;COM2;29/11/2016;1002;CEN1;1000004;COMP02;2210;$ 39.325;17/12/2016;21/12/2016;CP02;AA01;;;10007568
4500007569;COM3;16/8/2017;1002;CEN2;1000005;COMP05;1430;$ 625.478;26/10/2017;24/10/2017;CP01;AA04;;;10007569
4500007570;COM3;6/6/2016;1005;CEN3;1000004;COMP02;1043;$ 558.413;23/7/2016;4/8/2016;CP03;AA01;;;10007570
4500007571;COM1;20/11/2016;1003;CEN1;1000004;COMP05;4064;$ 437.930;22/11/2016;21/11/2016;CP01;AA02;;;10007571
4500007572;COM2;29/7/2016;1001;CEN1;1000006;COMP05;3848;$ 700.101;;;CP02;AA01;;;10007572
4500007573;COM1;30/10/2016;1006;CEN1;1000003;COMP01;1446;$ 926.157;1/1/2017;21/12/2016;CP04;AA01;;;10007573
4500007574;COM1;1/4/2016;1001;CEN3;1000003;COMP01;715;$ 365.162;6/4/2016;14/4/2016;CP04;AA03;;;10007574
4500007575;COM3;16/5/2017;1000;CEN3;1000002;COMP03;1616;$ 280.759;16/6/2017;26/5/2017;CP02;AA04;;;10007575
4500007576;COM2;9/2/2017;1000;CEN2;1000003;COMP04;3705;$ 474.341;13/2/2017;14/2/2017;CP03;AA01;;;10007576
4500007577;COM2;13/5/2017;1007;CEN3;1000003;COMP05;876;$ 538.658;19/5/2017;4/5/2017;CP04;AA03;7/5/2017;ENVA;10007577
4500007578;COM1;7/9/2017;1006;CEN1;1000001;COMP04;3954;$ 612.681;1/10/2017;3/10/2017;CP04;AA03;;;10007578
4500007579;COM3;5/6/2016;1005;CEN3;1000003;COMP03;2460;$ 755.157;;;CP02;AA02;;;10007579
4500007580;COM3;6/4/2017;1000;CEN3;1000005;COMP04;3342;$ 487.095;11/5/2017;24/5/2017;CP02;AA03;;;10007580
4500007581;COM3;3/3/2016;1002;CEN2;1000005;COMP04;5062;$ 11.468;16/4/2016;13/4/2016;CP03;AA04;;;10007581
4500007582;COM2;13/11/2017;1006;CEN3;1000002;COMP05;234;$ 757.118;3/12/2017;7/12/2017;CP02;AA01;;;10007582
4500007583;COM2;16/4/2017;1002;CEN3;1000006;COMP02;882;$ 442.870;21/4/2017;20/4/2017;CP03;AA04;;;10007583
4500007584;COM3;28/4/2016;1007;CEN1;1000003;COMP02;1416;$ 89.773;30/6/2016;1/7/2016;CP01;AA01;;;10007584
4500007585;COM3;12/1/2016;1001;CEN1;1000004;COMP03;5130;$ 1.350;13/2/2016;9/2/2016;CP03;AA04;;;10007585
4500007586;COM1;22/4/2016;1004;CEN3;1000006;COMP01;393;$ 922.801;;;CP02;AA03;;;10007586
4500007587;COM1;5/11/2017;1001;CEN2;1000005;COMP05;239;$ 851.585;22/11/2017;4/11/2017;CP01;AA04;;;10007587
4500007588;COM2;5/6/2017;1001;CEN2;1000002;COMP05;915;$ 94.666;8/6/2017;20/6/2017;CP01;AA03;;;10007588
4500007589;COM3;1/2/2017;1000;CEN1;1000005;COMP01;3626;$ 452.342;6/2/2017;5/2/2017;CP01;AA03;;;10007589
4500007590;COM1;17/8/2016;1006;CEN2;1000001;COMP01;3207;$ 90.264;1/9/2016;24/9/2016;CP01;AA03;30/9/2016;CALI;10007590
4500007591;COM3;3/11/2017;1005;CEN3;1000001;COMP02;1566;$ 787.315;5/12/2017;22/11/2017;CP01;AA03;;;10007591
4500007592;COM1;23/11/2016;1005;CEN3;1000003;COMP05;944;$ 52.940;25/11/2016;7/12/2016;CP02;AA03;;;10007592
4500007593;COM2;31/12/2016;1000;CEN2;1000004;COMP03;5494;$ 973.493;;;CP01;AA02;;;10007593
4500007594;COM2;26/10/2017;1009;CEN1;1000005;COMP03;5137;$ 839.819;12/11/2017;16/11/2017;CP03;AA02;;;10007594
4500007595;COM3;4/8/2017;1009;CEN2;1000006;COMP01;5288;$ 245.183;5/10/2017;16/9/2017;CP04;AA04;;;10007595
4500007596;COM2;7/6/2016;1006;CEN3;1000005;COMP01;3884;$ 901.167;4/7/2016;20/7/2016;CP01;AA02;;;10007596
4500007597;COM1;20/7/2017;1004;CEN1;1000004;COMP02;1145;$ 382.538;30/7/2017;23/7/2017;CP03;AA04;;;10007597
4500007598;COM3;1/7/2016;1008;CEN2;1000004;COMP05;4996;$ 147.900;23/7/2016;11/8/2016;CP01;AA02;;;10007598
4500007599;COM1;4/10/2016;1009;CEN2;1000003;COMP05;5297;$ 471.781;16/11/2016;30/10/2016;CP03;AA01;;;10007599
4500007600;COM2;17/1/2016;1002;CEN1;1000005;COMP02;4339;$ 582.050;;;CP02;AA01;;;10007600
4500007601;COM2;14/4/2017;1010;CEN3;1000001;COMP03;1139;$ 98.375;20/5/2017;19/5/2017;CP04;AA01;;;10007601
4500007602;COM2;11/7/2017;1009;CEN1;1000005;COMP03;4892;$ 630.824;20/7/2017;28/7/2017;CP03;AA01;;;10007602
4500007603;COM1;24/2/2017;1003;CEN1;1000003;COMP03;3807;$ 695.458;18/4/2017;11/4/2017;CP03;;13/4/2017;CALI;10007603
4500007604;COM3;2/3/2017;1007;CEN3;1000003;COMP02;3796;$ 526.747;13/3/2017;16/3/2017;CP01;AA01;;;10007604
4500007605;COM3;2/4/2016;1000;CEN3;1000005;COMP01;2886;$ 397.631;11/4/2016;31/3/2016;CP02;AA03;;;10007605
4500007606;COM3;10/1/2017;1002;CEN1;1000004;COMP02;3737;$ 20.125;18/2/2017;19/2/2017;CP03;AA04;;;10007606
4500007607;COM3;11/12/2016;1009;CEN3;1000006;COMP04;613;$ 437.577;;;CP02;AA01;;;10007607
4500007608;COM2;18/7/2016;1000;CEN1;1000001;COMP01;2528;$ 61.026;20/7/2016;21/7/2016;CP02;AA04;;;10007608
4500007609;COM3;20/6/2017;1006;CEN1;1000006;COMP05;2523;$ 247.318;14/8/2017;9/8/2017;CP02;AA01;;;10007609
4500007610;COM3;23/12/2016;1005;CEN2;1000004;COMP05;3173;$ 604.339;26/12/2016;28/12/2016;CP02;AA03;;;10007610
4500007611;COM1;26/1/2017;1006;CEN2;1000001;COMP03;2357;$ 866.391;31/1/2017;19/1/2017;CP02;AA02;;;10007611
4500007612;COM2;25/12/2017;1007;CEN3;1000005;COMP02;5314;$ 510.909;26/12/2017;28/12/2017;CP02;AA04;;;10007612
4500007613;COM2;11/6/2017;1008;CEN2;1000001;COMP02;5001;$ 187.455;23/6/2017;18/6/2017;CP01;AA02;;;10007613
4500007614;COM3;30/9/2017;1007;CEN1;1000006;COMP02;871;$ 813.941;;;CP03;AA03;;;10007614
4500007615;COM1;4/3/2017;1010;CEN3;1000001;COMP02;4661;$ 533.208;11/3/2017;15/2/2017;CP01;AA04;;;10007615
4500007616;COM1;16/12/2016;1007;CEN1;1000001;COMP03;2968;$ 227.579;15/1/2017;22/1/2017;CP02;AA01;23/1/2017;ESTA;10007616
4500007617;COM2;19/11/2017;1008;CEN1;1000004;COMP04;3253;$ 687.165;19/1/2018;9/1/2018;CP01;AA04;;;10007617
4500007618;COM3;23/1/2017;1004;CEN2;1000002;COMP04;562;$ 167.096;24/1/2017;27/1/2017;CP04;AA04;;;10007618
4500007619;COM1;7/10/2016;1005;CEN1;1000003;COMP05;1518;$ 158.286;10/12/2016;20/11/2016;CP03;AA04;;;10007619
4500007620;COM1;29/7/2016;1009;CEN3;1000003;COMP01;3531;$ 779.976;27/8/2016;29/8/2016;CP02;AA03;;;10007620
4500007621;COM2;13/3/2017;1004;CEN2;1000001;COMP05;1809;$ 312.884;;;CP02;AA02;;;10007621
4500007622;COM1;23/1/2016;1003;CEN3;1000002;COMP02;78;$ 890.997;28/1/2016;1/2/2016;CP01;AA02;;;10007622
4500007623;COM2;2/10/2016;1009;CEN1;1000004;COMP05;5662;$ 615.419;24/11/2016;19/11/2016;CP01;AA04;;;10007623
4500007624;COM3;7/6/2017;1009;CEN1;1000004;COMP03;414;$ 560.152;9/7/2017;15/7/2017;CP01;AA03;;;10007624
4500007625;COM2;30/11/2016;1004;CEN3;1000005;COMP05;408;$ 646.272;13/2/2017;10/2/2017;CP01;AA02;;;10007625
4500007626;COM1;31/10/2017;1006;CEN1;1000002;COMP02;366;$ 410.169;2/11/2017;4/11/2017;CP04;AA04;;;10007626
4500007627;COM1;17/11/2017;1009;CEN1;1000004;COMP05;2842;$ 535.300;7/12/2017;27/11/2017;CP01;AA01;;;10007627
4500007628;COM3;5/2/2016;1010;CEN2;1000004;COMP04;966;$ 838.408;;;CP01;AA04;;;10007628
4500007629;COM1;14/12/2016;1006;CEN3;1000003;COMP03;5060;$ 471.946;14/1/2017;9/1/2017;CP02;AA02;12/1/2017;CANT;10007629
4500007630;COM1;18/8/2017;1006;CEN1;1000002;COMP02;1121;$ 842.796;29/8/2017;4/9/2017;CP04;AA02;;;10007630
4500007631;COM3;17/11/2016;1004;CEN3;1000003;COMP05;3682;$ 918.703;18/11/2016;17/11/2016;CP03;AA03;;;10007631
4500007632;COM1;21/5/2017;1003;CEN1;1000005;COMP04;4633;$ 811.454;18/6/2017;29/6/2017;CP01;AA01;;;10007632
4500007633;COM3;25/1/2016;1002;CEN2;1000006;COMP04;2196;$ 980.114;27/1/2016;22/1/2016;CP01;AA04;;;10007633
4500007634;COM1;25/11/2017;1003;CEN1;1000002;COMP05;594;$ 539.634;2/12/2017;4/12/2017;CP01;AA01;;;10007634
4500007635;COM2;4/1/2016;1002;CEN2;1000001;COMP01;1592;$ 359.210;;;CP04;AA02;;;10007635
4500007636;COM3;14/8/2016;1010;CEN1;1000006;COMP04;4747;$ 63.905;17/8/2016;8/9/2016;CP03;AA02;;;10007636
4500007637;COM3;28/1/2017;1006;CEN3;1000004;COMP02;3077;$ 722.621;30/3/2017;29/3/2017;CP02;AA01;;;10007637
4500007638;COM1;29/1/2017;1006;CEN3;1000006;COMP05;4188;$ 281.505;11/2/2017;18/2/2017;CP03;AA03;;;10007638
4500007639;COM3;26/1/2016;1006;CEN3;1000006;COMP02;3152;$ 758.651;9/2/2016;2/2/2016;CP03;AA04;;;10007639
4500007640;COM1;21/4/2016;1001;CEN3;1000002;COMP01;4351;$ 609.527;13/5/2016;20/5/2016;CP01;AA03;;;10007640
4500007641;COM2;9/4/2016;1009;CEN1;1000006;COMP03;1657;$ 214.969;1/6/2016;27/5/2016;CP01;AA03;;;10007641
4500007642;COM2;19/1/2017;1002;CEN3;1000001;COMP02;918;$ 219.338;;;CP03;AA04;;;10007642
4500007643;COM3;28/7/2017;1009;CEN1;1000003;COMP01;3585;$ 820.228;6/9/2017;24/8/2017;CP04;AA01;;;10007643
4500007644;COM2;25/6/2017;1002;CEN2;1000002;COMP05;4627;$ 913.644;20/7/2017;22/7/2017;CP02;AA04;;;10007644
4500007645;COM1;15/11/2016;1000;CEN2;1000005;COMP01;2472;$ 58.887;16/12/2016;15/12/2016;CP04;AA02;;;10007645
4500007646;COM2;7/3/2017;1010;CEN2;1000003;COMP02;4933;$ 482.628;13/3/2017;19/3/2017;CP02;AA02;;;10007646
4500007647;COM3;4/10/2016;1007;CEN1;1000002;COMP05;3028;$ 90.973;19/10/2016;28/9/2016;CP02;AA04;;;10007647
4500007648;COM2;30/10/2017;1002;CEN3;1000006;COMP05;358;$ 87.638;12/11/2017;23/11/2017;CP02;AA02;;;10007648
4500007649;COM3;10/9/2016;1009;CEN3;1000001;COMP01;3248;$ 381.088;;;CP03;AA01;;;10007649
4500007650;COM2;18/12/2016;1005;CEN3;1000006;COMP04;2796;$ 288.483;21/12/2016;5/1/2017;CP04;AA01;;;10007650
4500007651;COM3;20/7/2016;1008;CEN3;1000003;COMP03;4288;$ 710.786;25/8/2016;17/8/2016;CP01;AA02;;;10007651
4500007652;COM2;30/11/2017;1009;CEN1;1000004;COMP03;4684;$ 158.808;9/12/2017;16/12/2017;CP02;AA01;;;10007652
4500007653;COM2;10/4/2017;1005;CEN1;1000002;COMP02;1060;$ 693.275;3/5/2017;29/4/2017;CP04;AA02;;;10007653
4500007654;COM2;30/7/2017;1007;CEN3;1000001;COMP02;1710;$ 23.436;17/8/2017;27/8/2017;CP01;AA04;;;10007654
4500007655;COM3;26/7/2017;1007;CEN2;1000006;COMP04;889;$ 822.801;16/8/2017;13/8/2017;CP03;AA03;14/8/2017;ESTA;10007655
4500007656;COM1;24/2/2016;1007;CEN2;1000005;COMP05;2646;$ 65.251;;;CP01;;;;10007656
4500007657;COM3;2/11/2016;1010;CEN1;1000004;COMP04;3353;$ 562.619;27/11/2016;21/11/2016;CP02;AA03;;;10007657
4500007658;COM3;21/3/2017;1003;CEN3;1000003;COMP04;4472;$ 244.104;1/4/2017;2/4/2017;CP04;AA04;;;10007658
4500007659;COM1;10/8/2016;1006;CEN3;1000006;COMP01;5070;$ 565.113;23/10/2016;5/10/2016;CP02;AA02;;;10007659
4500007660;COM3;7/5/2016;1008;CEN3;1000005;COMP01;4752;$ 117.830;8/5/2016;23/5/2016;CP04;AA03;;;10007660
4500007661;COM1;6/4/2016;1004;CEN1;1000004;COMP05;4694;$ 499.897;10/6/2016;1/6/2016;CP04;AA01;;;10007661
